id,order_hour,day_of_week,restaurant_type,cuisine_type,distance_km,estimated_delivery_min,order_value_inr,num_items,is_peak_hour,weather_condition,traffic_density,delivery_partner_rating,delivery_partner_orders,restaurant_rating,restaurant_avg_prep_min,is_promo_order,area_type,is_late
2723,20,monday,cloud_kitchen,chinese,10.0,88,,3,true,light_rain,moderate,3.3,2190.0,3.4,30.2,true,residential,on_time
2724,15,sunday,casual_dining,biryani,10.0,17,2867.0,8,false,humid,moderate,5.0,,3.2,14.5,false,commercial,on_time
2725,1,tuesday,casual_dining,south_indian,1.9,47,1055.0,11,false,heavy_rain,gridlock,3.9,1356.0,4.4,24.4,false,market,on_time
2726,10,monday,cafe,biryani,5.1,35,1282.0,3,false,hot,heavy,3.5,26.0,3.6,25.3,false,market,on_time
2727,9,tuesday,fast_food,healthy,14.9,73,2336.0,5,false,humid,moderate,2.3,2694.0,3.4,17.2,false,highway,on_time
2728,14,monday,cloud_kitchen,healthy,10.3,39,1353.0,2,true,humid,gridlock,3.9,1651.0,3.1,19.6,false,residential,late
2729,16,thursday,casual_dining,south_indian,11.1,18,2785.0,15,true,heavy_rain,moderate,5.0,2959.0,,15.2,true,college_area,late
2730,7,saturday,cafe,indian,3.6,41,1559.0,1,false,heavy_rain,moderate,,4458.0,3.6,,false,market,on_time
2731,17,wednesday,fast_food,south_indian,1.6,20,1108.0,11,false,humid,moderate,3.5,1683.0,2.9,12.4,false,college_area,late
2732,22,thursday,cafe,biryani,4.5,43,2918.0,10,false,hot,gridlock,3.8,4456.0,4.1,19.8,false,residential,on_time
2733,8,saturday,fast_food,biryani,4.1,27,1334.0,15,false,hot,heavy,3.4,1967.0,3.7,29.5,false,commercial,on_time
2734,7,friday,casual_dining,pizza_burger,3.9,28,770.0,14,false,fog,heavy,5.0,3287.0,4.6,,true,commercial,late
2735,13,sunday,fast_food,indian,3.3,63,615.0,5,false,fog,heavy,4.5,996.0,3.8,17.1,false,market,late
2736,17,sunday,cloud_kitchen,pizza_burger,8.8,46,2986.0,5,false,light_rain,heavy,4.3,77.0,3.3,27.2,false,college_area,on_time
2737,21,monday,fast_food,indian,5.3,21,2283.0,6,true,hot,heavy,5.0,2143.0,2.6,5.0,true,highway,late
2738,19,saturday,cloud_kitchen,pizza_burger,12.4,13,1285.0,2,true,fog,low,5.0,957.0,4.2,40.6,false,college_area,late
2739,19,thursday,cloud_kitchen,italian,3.2,52,2496.0,9,true,clear,low,3.9,3045.0,2.9,32.5,false,college_area,late
2740,20,sunday,fast_food,pizza_burger,7.2,36,1685.0,2,false,clear,moderate,3.6,218.0,3.5,6.6,false,commercial,late
2741,11,friday,cafe,indian,0.7,60,1020.0,2,true,humid,gridlock,3.6,3947.0,4.7,5.0,false,highway,on_time
2742,18,sunday,fast_food,south_indian,7.5,14,2256.0,12,true,fog,heavy,3.4,2416.0,4.1,22.3,false,commercial,on_time
2743,13,saturday,casual_dining,pizza_burger,,15,2263.0,15,true,light_rain,heavy,3.6,3346.0,3.9,10.8,false,commercial,on_time
2744,16,wednesday,cloud_kitchen,chinese,14.7,86,1550.0,5,true,clear,low,3.4,1468.0,4.3,31.6,false,commercial,late
2745,23,friday,cafe,dessert,12.0,65,230.0,9,false,fog,moderate,3.0,4783.0,4.2,25.9,false,college_area,on_time
2746,20,sunday,cafe,pizza_burger,7.6,77,322.0,4,true,clear,heavy,2.1,2873.0,4.6,23.2,false,commercial,late
2747,2,sunday,fast_food,biryani,1.8,53,2387.0,6,false,light_rain,moderate,4.5,33.0,3.3,16.3,false,residential,on_time
2748,22,monday,casual_dining,italian,,24,2488.0,2,true,fog,heavy,1.9,2920.0,3.5,38.0,true,highway,late
2749,6,saturday,fast_food,south_indian,11.5,51,2067.0,14,false,heavy_rain,low,4.0,3488.0,,29.5,false,college_area,on_time
2750,16,wednesday,cloud_kitchen,biryani,3.3,20,2533.0,13,true,humid,heavy,4.5,425.0,3.7,28.0,false,residential,late
2751,11,monday,casual_dining,south_indian,8.7,82,2186.0,4,false,clear,heavy,4.1,4883.0,3.6,,false,commercial,on_time
2752,8,thursday,cloud_kitchen,pizza_burger,,20,2701.0,15,false,clear,heavy,3.7,3079.0,2.6,,false,residential,late
2753,14,tuesday,fast_food,south_indian,11.6,75,535.0,12,false,clear,moderate,4.0,4835.0,3.3,34.8,true,residential,late
2754,17,saturday,casual_dining,chinese,12.1,36,1224.0,9,false,clear,heavy,3.5,4863.0,4.6,19.4,true,residential,on_time
2755,20,wednesday,casual_dining,chinese,13.3,67,1445.0,15,false,clear,moderate,3.7,1818.0,3.8,25.3,false,college_area,late
2756,12,sunday,fast_food,indian,14.1,81,,2,true,hot,gridlock,3.6,3927.0,4.1,20.4,false,market,on_time
2757,20,monday,casual_dining,chinese,6.4,30,2203.0,1,false,light_rain,moderate,3.3,4019.0,3.6,5.0,false,residential,on_time
2758,7,wednesday,cloud_kitchen,pizza_burger,8.7,30,2746.0,4,false,humid,moderate,4.6,4295.0,2.6,31.6,true,commercial,late
2759,13,wednesday,cloud_kitchen,dessert,12.0,81,1296.0,15,false,clear,heavy,4.4,715.0,3.6,5.0,false,commercial,on_time
2760,7,tuesday,casual_dining,chinese,10.6,10,2830.0,4,false,fog,moderate,3.7,3208.0,4.3,12.3,false,commercial,late
2761,13,monday,casual_dining,other,14.9,67,1598.0,1,false,humid,heavy,3.8,3981.0,3.0,17.5,true,market,on_time
2762,6,tuesday,fast_food,south_indian,0.7,22,1615.0,4,false,clear,low,3.3,4384.0,,5.0,true,commercial,on_time
2763,22,friday,cloud_kitchen,healthy,5.6,82,1840.0,15,false,light_rain,moderate,4.1,2025.0,,11.0,false,residential,late
2764,11,wednesday,fast_food,pizza_burger,4.6,15,877.0,3,false,hot,gridlock,3.7,3874.0,3.7,24.4,true,commercial,on_time
2765,10,thursday,fine_dining,pizza_burger,4.3,67,1211.0,13,false,fog,gridlock,3.6,3730.0,4.0,18.5,false,residential,on_time
2766,21,thursday,casual_dining,indian,3.7,26,,2,false,heavy_rain,moderate,4.0,2615.0,3.5,19.4,false,commercial,late
2767,21,sunday,casual_dining,chinese,10.8,82,2832.0,13,true,clear,low,3.9,811.0,5.0,,false,residential,on_time
2768,10,sunday,fine_dining,indian,1.7,21,1963.0,10,false,hot,moderate,,2456.0,3.4,22.5,false,college_area,on_time
2769,21,friday,fast_food,pizza_burger,11.3,61,1065.0,15,false,fog,moderate,4.4,2031.0,3.4,18.7,false,market,late
2770,12,wednesday,cafe,italian,10.6,85,129.0,4,false,clear,moderate,4.5,1786.0,3.8,5.6,false,residential,on_time
2771,17,monday,casual_dining,dessert,4.1,79,2947.0,8,false,humid,moderate,3.3,1973.0,3.2,20.0,true,highway,on_time
2772,1,sunday,fast_food,italian,4.2,82,1529.0,7,true,heavy_rain,heavy,5.0,717.0,2.8,,false,residential,on_time
2773,20,monday,casual_dining,dessert,9.6,61,2822.0,9,true,heavy_rain,low,3.1,825.0,3.0,31.0,false,highway,late
2774,14,wednesday,cafe,indian,11.6,46,1693.0,8,true,hot,heavy,4.2,1728.0,4.2,18.1,true,residential,on_time
2775,19,wednesday,cloud_kitchen,indian,13.2,12,1855.0,1,false,fog,heavy,4.2,2233.0,3.5,47.2,false,college_area,on_time
2776,17,wednesday,fast_food,italian,12.9,17,2164.0,12,false,clear,heavy,4.3,763.0,4.7,31.7,false,college_area,on_time
2777,14,tuesday,fine_dining,south_indian,14.5,19,1030.0,2,false,heavy_rain,moderate,5.0,22.0,3.4,20.7,false,college_area,on_time
2778,18,saturday,fast_food,italian,8.9,56,2127.0,12,false,hot,heavy,3.6,2260.0,4.1,27.8,false,college_area,on_time
2779,22,tuesday,fast_food,pizza_burger,13.7,50,1627.0,2,false,hot,heavy,3.8,4562.0,4.0,5.0,false,residential,on_time
2780,23,saturday,fast_food,indian,12.2,73,2050.0,12,false,humid,heavy,4.1,3306.0,3.4,31.6,true,residential,on_time
2781,11,tuesday,fast_food,italian,13.5,51,2524.0,8,false,clear,low,2.6,4268.0,3.2,13.8,false,college_area,on_time
2782,12,monday,fast_food,dessert,,52,633.0,12,true,clear,low,3.9,4893.0,2.7,22.9,false,residential,late
2783,21,sunday,fine_dining,indian,14.5,18,1879.0,4,false,heavy_rain,heavy,4.1,1542.0,4.0,14.7,true,residential,late
2784,10,tuesday,casual_dining,other,7.4,23,250.0,9,false,fog,heavy,3.3,4340.0,4.4,15.8,false,commercial,late
2785,4,sunday,fast_food,other,12.1,13,395.0,2,false,clear,gridlock,5.0,421.0,2.7,20.2,false,college_area,on_time
2786,0,friday,fast_food,indian,2.3,11,2056.0,14,false,hot,moderate,4.0,3545.0,3.5,22.8,true,highway,late
2787,23,monday,cloud_kitchen,chinese,6.2,10,305.0,4,true,clear,low,3.3,4437.0,3.3,21.7,false,commercial,on_time
2788,2,sunday,cloud_kitchen,italian,4.4,84,1826.0,13,true,clear,moderate,3.4,1984.0,4.0,22.0,false,commercial,on_time
2789,21,wednesday,fast_food,dessert,4.7,74,737.0,13,true,humid,moderate,3.2,123.0,3.5,5.7,false,college_area,on_time
2790,18,sunday,fast_food,biryani,,55,,15,true,light_rain,moderate,3.3,4968.0,4.5,45.3,false,commercial,late
2791,22,tuesday,fast_food,pizza_burger,12.2,68,475.0,15,false,humid,heavy,4.0,434.0,3.5,24.3,false,residential,on_time
2792,6,sunday,fast_food,pizza_burger,0.6,84,820.0,1,true,clear,heavy,4.1,4166.0,3.0,26.4,true,highway,on_time
2793,11,monday,fast_food,indian,5.0,16,2482.0,3,true,clear,low,4.1,,3.4,,true,highway,on_time
2794,14,friday,casual_dining,dessert,3.0,75,1952.0,6,false,hot,heavy,4.3,3483.0,3.5,13.3,false,commercial,on_time
2795,4,saturday,fast_food,pizza_burger,9.0,24,2854.0,9,false,hot,heavy,4.1,2885.0,4.0,23.5,false,market,on_time
2796,14,sunday,casual_dining,biryani,4.2,81,240.0,11,false,light_rain,heavy,5.0,,3.5,24.9,true,commercial,on_time
2797,7,sunday,fast_food,healthy,4.3,56,2398.0,1,false,clear,heavy,4.4,3878.0,4.0,35.0,false,college_area,late
2798,9,saturday,fine_dining,pizza_burger,7.6,49,2127.0,15,false,fog,heavy,3.1,1616.0,3.2,42.8,false,market,late
2799,15,sunday,fine_dining,chinese,10.0,51,856.0,5,true,clear,moderate,3.8,3809.0,3.5,36.8,false,college_area,late
2800,7,tuesday,cafe,south_indian,2.3,60,2214.0,12,false,hot,heavy,3.0,227.0,3.2,5.0,false,commercial,on_time
2801,0,wednesday,casual_dining,south_indian,3.0,44,2178.0,2,false,clear,heavy,3.8,536.0,3.2,17.4,false,college_area,on_time
2802,11,wednesday,casual_dining,indian,4.1,50,1432.0,7,false,hot,moderate,2.8,1123.0,4.5,25.4,true,residential,on_time
2803,4,thursday,casual_dining,other,14.6,66,2097.0,4,false,light_rain,moderate,3.6,4366.0,3.3,18.0,false,commercial,late
2804,2,thursday,cloud_kitchen,indian,6.3,47,1389.0,5,false,heavy_rain,moderate,3.7,3535.0,3.5,21.6,false,residential,on_time
2805,0,friday,casual_dining,pizza_burger,9.2,81,1072.0,8,false,hot,low,2.9,659.0,4.3,5.0,false,commercial,on_time
2806,3,tuesday,cloud_kitchen,south_indian,4.0,17,1452.0,2,false,clear,heavy,3.8,3108.0,,31.1,false,commercial,on_time
2807,7,saturday,fine_dining,indian,7.6,83,2696.0,3,false,hot,moderate,3.5,2322.0,4.7,5.0,false,highway,on_time
2808,2,tuesday,casual_dining,other,1.6,72,1215.0,11,false,clear,low,3.0,1167.0,,6.3,false,residential,on_time
2809,9,wednesday,cafe,healthy,1.0,13,1270.0,5,false,light_rain,moderate,4.4,4992.0,3.3,11.9,true,market,on_time
2810,1,friday,fast_food,biryani,7.3,57,1864.0,10,false,light_rain,low,3.6,1972.0,4.9,21.0,false,market,late
2811,10,saturday,fast_food,chinese,6.3,61,2283.0,4,true,humid,heavy,4.6,17.0,4.0,5.8,false,residential,late
2812,9,saturday,casual_dining,indian,2.5,47,2230.0,5,true,clear,heavy,3.9,1904.0,3.6,11.4,false,market,on_time
2813,20,saturday,fast_food,italian,10.5,14,156.0,3,true,heavy_rain,moderate,3.5,1613.0,3.7,33.5,false,residential,on_time
2814,13,tuesday,cloud_kitchen,chinese,14.9,79,2093.0,13,false,fog,gridlock,,3707.0,,20.9,false,college_area,on_time
2815,6,friday,fast_food,south_indian,,90,1406.0,12,false,clear,moderate,3.0,436.0,3.6,26.3,false,college_area,on_time
2816,1,monday,casual_dining,other,9.6,33,1619.0,9,false,clear,heavy,3.9,4072.0,2.9,9.6,false,market,on_time
2817,8,thursday,cafe,biryani,14.5,86,1728.0,8,false,light_rain,heavy,4.1,3456.0,4.7,21.5,false,college_area,on_time
2818,15,thursday,cafe,healthy,12.6,26,2222.0,14,false,clear,moderate,3.2,2005.0,3.7,20.6,false,college_area,on_time
2819,12,monday,casual_dining,pizza_burger,7.2,87,,6,false,light_rain,gridlock,3.0,4954.0,3.8,14.0,false,residential,on_time
2820,8,wednesday,cloud_kitchen,south_indian,11.2,35,1974.0,15,false,hot,heavy,4.3,2734.0,4.9,21.5,false,residential,late
2821,19,sunday,cafe,healthy,2.4,12,1735.0,14,false,hot,gridlock,4.3,263.0,3.3,5.0,true,commercial,late
2822,3,sunday,casual_dining,south_indian,7.9,11,1183.0,1,true,light_rain,moderate,3.2,2442.0,4.1,26.4,false,college_area,late
2823,21,wednesday,fast_food,healthy,4.5,11,499.0,4,false,fog,moderate,3.7,808.0,,18.0,false,college_area,on_time
2824,9,monday,casual_dining,chinese,2.8,31,2880.0,7,false,clear,heavy,4.2,2513.0,3.9,19.4,false,residential,on_time
2825,21,tuesday,cloud_kitchen,indian,6.7,80,1439.0,10,true,heavy_rain,gridlock,,358.0,3.8,30.5,false,commercial,late
2826,11,thursday,cafe,healthy,2.4,13,1742.0,5,false,humid,gridlock,3.2,,4.2,26.3,true,market,on_time
2827,16,sunday,cloud_kitchen,biryani,10.6,47,2278.0,4,true,clear,gridlock,4.4,1275.0,4.4,18.8,false,commercial,on_time
2828,13,tuesday,casual_dining,healthy,7.1,79,297.0,9,false,heavy_rain,heavy,3.2,4472.0,3.4,10.8,false,highway,on_time
2829,13,saturday,fast_food,other,8.2,82,2579.0,8,true,hot,low,3.8,989.0,4.6,35.3,false,residential,late
2830,1,monday,fast_food,indian,2.6,61,2411.0,15,false,fog,moderate,3.9,18.0,4.6,8.6,false,commercial,late
2831,20,sunday,casual_dining,south_indian,2.5,40,2346.0,3,false,light_rain,low,3.0,1739.0,3.6,28.3,true,commercial,late
2832,19,thursday,cafe,italian,9.0,35,163.0,14,false,clear,low,,2764.0,3.7,6.0,false,market,on_time
2833,10,saturday,cloud_kitchen,pizza_burger,14.8,45,1626.0,6,true,light_rain,moderate,2.7,2998.0,3.4,31.2,false,highway,late
2834,15,wednesday,fast_food,dessert,1.9,35,256.0,12,false,clear,low,4.0,914.0,3.5,32.1,false,residential,late
2835,18,friday,casual_dining,chinese,4.6,37,1697.0,14,false,hot,moderate,3.5,566.0,3.0,5.0,false,residential,on_time
2836,22,tuesday,casual_dining,biryani,13.1,14,2183.0,14,false,light_rain,gridlock,3.9,2913.0,4.2,26.5,false,highway,late
2837,5,tuesday,casual_dining,pizza_burger,1.5,83,,12,true,hot,moderate,3.6,1353.0,2.5,25.7,true,college_area,on_time
2838,23,sunday,fast_food,indian,13.2,27,2115.0,4,true,clear,low,3.0,1472.0,3.3,29.0,false,college_area,on_time
2839,18,sunday,fast_food,dessert,8.1,24,1403.0,7,true,light_rain,heavy,3.6,3164.0,3.7,25.7,false,residential,on_time
2840,4,sunday,fast_food,biryani,6.4,66,2453.0,1,false,heavy_rain,heavy,4.1,612.0,,12.4,false,residential,on_time
2841,3,friday,fast_food,other,5.0,14,1647.0,1,false,clear,moderate,3.6,1063.0,3.4,19.8,false,residential,on_time
2842,14,saturday,fast_food,italian,4.8,46,1074.0,14,true,heavy_rain,moderate,3.5,436.0,4.0,38.6,true,highway,late
2843,3,monday,fast_food,indian,,31,1062.0,15,true,clear,moderate,2.4,648.0,3.7,10.9,true,residential,late
2844,19,wednesday,cafe,south_indian,13.3,61,2703.0,12,false,clear,moderate,3.2,2410.0,4.3,25.2,false,market,on_time
2845,9,wednesday,casual_dining,indian,11.0,24,1413.0,12,false,clear,low,3.3,4018.0,3.9,33.5,false,residential,on_time
2846,23,saturday,fine_dining,other,10.2,26,1276.0,6,false,clear,heavy,4.4,2610.0,4.2,12.1,false,residential,on_time
2847,21,wednesday,fast_food,indian,12.1,60,215.0,10,false,humid,heavy,3.5,83.0,3.4,7.8,false,residential,on_time
2848,2,tuesday,casual_dining,pizza_burger,,54,1156.0,11,true,clear,heavy,4.2,1790.0,3.1,9.3,true,commercial,on_time
2849,4,friday,casual_dining,biryani,9.5,72,2564.0,13,true,humid,moderate,3.3,1051.0,3.9,25.9,false,residential,on_time
2850,5,saturday,fast_food,italian,7.2,37,2307.0,13,false,light_rain,moderate,2.4,3839.0,3.4,9.3,false,market,on_time
2851,20,thursday,cloud_kitchen,indian,11.8,68,740.0,14,true,heavy_rain,moderate,4.5,4117.0,3.7,20.6,false,commercial,late
2852,21,tuesday,fast_food,pizza_burger,5.0,30,1297.0,7,false,heavy_rain,moderate,3.3,2742.0,3.9,35.7,false,residential,late
2853,7,tuesday,fine_dining,biryani,9.8,51,669.0,13,false,humid,heavy,4.5,798.0,4.4,21.5,true,college_area,late
2854,6,tuesday,cloud_kitchen,chinese,13.3,90,2867.0,9,false,hot,gridlock,3.6,,4.2,14.2,false,college_area,on_time
2855,20,wednesday,casual_dining,healthy,6.3,78,,15,true,humid,low,4.8,4752.0,3.3,23.3,false,commercial,late
2856,9,saturday,casual_dining,chinese,1.5,26,2287.0,7,true,hot,gridlock,5.0,763.0,3.0,21.3,false,market,on_time
2857,5,friday,cafe,south_indian,8.0,77,2170.0,9,true,clear,gridlock,4.1,618.0,4.7,26.5,false,commercial,on_time
2858,13,saturday,casual_dining,biryani,5.5,16,2634.0,10,false,humid,low,2.8,3881.0,2.8,38.2,false,residential,on_time
2859,3,thursday,cafe,indian,10.2,49,2853.0,14,true,humid,low,4.2,4807.0,3.4,26.0,true,highway,late
2860,12,sunday,fast_food,other,14.3,49,193.0,9,false,clear,moderate,4.1,4433.0,4.1,42.3,false,college_area,on_time
2861,19,tuesday,fast_food,italian,7.5,52,2928.0,14,false,humid,heavy,2.9,3864.0,4.7,26.6,false,residential,on_time
2862,16,thursday,casual_dining,indian,7.3,82,2624.0,14,false,fog,low,3.3,3687.0,3.6,14.3,false,commercial,on_time
2863,22,saturday,casual_dining,italian,10.0,60,1210.0,8,true,humid,moderate,3.5,768.0,,44.9,false,residential,on_time
2864,6,tuesday,cloud_kitchen,biryani,2.0,82,2527.0,7,true,humid,gridlock,4.0,3186.0,,20.8,false,highway,on_time
2865,3,monday,fast_food,south_indian,4.2,32,2236.0,12,true,humid,low,3.2,1021.0,3.8,11.5,true,residential,on_time
2866,13,sunday,cloud_kitchen,pizza_burger,13.8,41,2400.0,3,false,humid,moderate,3.1,3494.0,3.0,45.2,false,college_area,on_time
2867,2,wednesday,fast_food,indian,10.2,40,739.0,11,true,clear,heavy,3.0,1078.0,3.2,14.7,true,college_area,late
2868,23,saturday,casual_dining,chinese,0.7,26,1980.0,14,false,clear,gridlock,2.5,3260.0,4.2,,false,commercial,late
2869,4,monday,casual_dining,dessert,3.5,67,174.0,3,false,clear,moderate,4.2,3611.0,3.4,16.5,false,commercial,on_time
2870,15,saturday,casual_dining,indian,10.4,44,2560.0,11,true,clear,low,3.9,1776.0,4.3,23.6,false,highway,on_time
2871,22,wednesday,fast_food,healthy,11.6,39,2858.0,5,true,light_rain,heavy,4.4,2879.0,3.6,31.3,false,commercial,late
2872,19,monday,casual_dining,indian,12.7,73,2020.0,7,false,hot,heavy,3.3,1891.0,2.9,5.0,true,commercial,on_time
2873,3,friday,cloud_kitchen,dessert,4.7,62,1586.0,13,true,light_rain,gridlock,3.3,1627.0,4.4,31.3,false,residential,late
2874,23,wednesday,casual_dining,italian,,60,2204.0,12,true,hot,low,4.0,3619.0,2.9,16.5,false,college_area,late
2875,23,thursday,casual_dining,biryani,8.5,46,1046.0,10,false,hot,heavy,4.4,,3.3,17.9,false,commercial,on_time
2876,1,monday,cloud_kitchen,indian,10.6,15,1916.0,7,false,fog,moderate,4.5,,3.6,39.2,false,highway,on_time
2877,17,tuesday,cloud_kitchen,indian,9.2,43,2185.0,1,true,light_rain,gridlock,3.0,4966.0,4.3,24.1,false,commercial,late
2878,18,wednesday,casual_dining,chinese,2.3,65,513.0,8,false,clear,moderate,4.5,3676.0,3.4,26.5,true,residential,on_time
2879,18,monday,fast_food,indian,14.5,34,505.0,1,true,clear,moderate,4.9,1592.0,,21.5,false,commercial,late
2880,16,sunday,cloud_kitchen,chinese,2.3,22,2177.0,13,false,light_rain,low,4.1,2627.0,3.8,29.6,false,residential,on_time
2881,13,monday,cafe,south_indian,4.2,72,1352.0,14,false,hot,moderate,4.6,1193.0,3.6,38.2,true,college_area,on_time
2882,18,friday,fast_food,biryani,12.3,75,2679.0,11,false,heavy_rain,moderate,4.2,4774.0,3.4,5.0,true,market,late
2883,21,tuesday,fast_food,dessert,9.5,14,1004.0,4,false,hot,low,3.0,4248.0,3.8,32.8,false,commercial,on_time
2884,23,wednesday,cloud_kitchen,pizza_burger,12.7,84,,2,false,clear,moderate,4.5,1129.0,,37.5,false,residential,on_time
2885,12,sunday,fast_food,biryani,,20,1984.0,5,false,clear,moderate,4.1,3439.0,2.7,,false,commercial,late
2886,11,tuesday,fine_dining,south_indian,6.0,87,2084.0,6,true,hot,heavy,3.1,1116.0,5.0,15.2,true,residential,late
2887,5,sunday,fast_food,south_indian,13.9,53,1705.0,4,false,clear,low,3.4,4809.0,3.8,10.5,false,residential,on_time
2888,20,tuesday,cloud_kitchen,south_indian,1.0,78,2081.0,14,false,fog,heavy,4.1,4901.0,3.8,45.6,false,commercial,late
2889,3,saturday,casual_dining,dessert,12.9,11,1618.0,12,false,hot,heavy,5.0,1909.0,3.2,13.0,false,residential,late
2890,18,friday,casual_dining,chinese,3.8,49,2108.0,13,false,clear,moderate,5.0,4528.0,4.2,,false,market,late
2891,15,sunday,cloud_kitchen,indian,12.8,46,226.0,4,false,heavy_rain,low,2.4,3753.0,3.4,25.9,false,commercial,on_time
2892,12,friday,casual_dining,pizza_burger,2.5,58,,7,true,hot,heavy,3.8,1329.0,2.0,42.5,false,highway,on_time
2893,3,friday,casual_dining,chinese,8.9,84,711.0,11,false,hot,moderate,,,3.4,18.8,false,market,late
2894,22,tuesday,fast_food,healthy,13.4,45,387.0,4,true,clear,low,3.5,1312.0,3.5,5.9,false,residential,on_time
2895,16,tuesday,fast_food,healthy,7.4,84,778.0,2,true,hot,moderate,3.4,4451.0,3.6,22.0,false,college_area,late
2896,22,sunday,fast_food,indian,11.3,82,654.0,4,true,clear,moderate,3.4,4039.0,3.6,,true,market,on_time
2897,0,wednesday,cafe,indian,,79,2922.0,7,false,heavy_rain,moderate,4.4,1863.0,3.3,48.8,false,residential,on_time
2898,17,thursday,fast_food,south_indian,11.2,43,930.0,1,true,light_rain,gridlock,4.1,2005.0,3.3,28.3,false,commercial,late
2899,19,saturday,fast_food,biryani,13.9,67,769.0,15,false,clear,gridlock,4.2,,3.5,29.8,false,college_area,on_time
2900,16,wednesday,casual_dining,chinese,,46,2521.0,4,false,clear,gridlock,3.7,,2.7,29.8,true,commercial,late
2901,14,sunday,cafe,pizza_burger,3.0,69,1315.0,6,true,clear,moderate,5.0,2184.0,2.5,15.1,false,residential,late
2902,10,saturday,cloud_kitchen,biryani,1.2,21,1322.0,8,true,light_rain,gridlock,3.6,154.0,3.8,20.7,false,residential,on_time
2903,21,friday,fast_food,italian,4.1,41,1386.0,8,true,clear,heavy,4.4,816.0,3.8,23.1,false,highway,on_time
2904,12,sunday,fast_food,indian,2.6,90,1307.0,13,false,humid,heavy,2.3,1120.0,4.2,41.4,true,residential,late
2905,0,monday,fine_dining,pizza_burger,8.6,13,1046.0,9,true,clear,moderate,3.8,3269.0,3.5,10.4,true,commercial,late
2906,16,wednesday,fast_food,chinese,3.2,42,930.0,5,false,humid,low,3.5,2156.0,3.0,14.7,false,commercial,on_time
