id,user_age_group,gender,subscription_plan,monthly_price_inr,subscription_duration_days,payment_method,num_payment_failures_90d,days_since_last_login,avg_session_duration_min,sessions_per_week,session_trend_30d,features_used_pct,num_support_tickets_90d,avg_ticket_resolution_hrs,unresolved_tickets,app_crash_count_30d,rating_given,num_referrals_made,competitor_app_installed,price_increase_experienced,used_discount_code,device_type,os_version_age_months,internet_speed_category,onboarding_completed,content_category_preference,days_since_last_feature_use,notification_opt_in,churn_reason
2869,adult,undisclosed,free_trial,0.0,1386,wallet,6,125,2.0,1.9,declining,59.8,0,0.0,0,35,3.4,2,false,false,false,iphone,30.0,ultra_5g,true,mixed,139.0,true,found_alternative
2870,young_adult,non_binary,standard,235.0,1524,upi,0,87,8.2,5.8,stable,55.8,6,55.5,0,0,4.3,1,true,true,true,flagship_android,19.0,ultra_5g,true,productivity,316.0,false,found_alternative
2871,teen,male,student,114.0,1727,upi,0,56,28.7,0.1,inactive,33.9,19,1.5,1,47,2.1,0,false,false,true,mid_android,59.0,moderate_3g,true,education,303.0,true,bad_experience
2872,young_adult,male,basic,163.0,667,upi,1,182,8.8,,inactive,31.3,1,11.4,0,18,4.0,6,false,false,true,flagship_android,55.0,broadband,true,productivity,27.0,true,lost_interest
2873,adult,male,premium,604.0,1330,wallet,3,41,0.7,1.1,stable,61.1,1,12.7,0,39,0.0,0,false,false,false,mid_android,57.0,fast_4g,true,news,82.0,false,price_sensitive
2874,middle_aged,undisclosed,premium,556.0,1564,credit_card,4,343,4.2,2.6,stable,100.0,0,0.0,0,0,4.5,0,false,true,false,mid_android,40.0,ultra_5g,true,news,78.0,true,price_sensitive
2875,young_adult,female,standard,301.0,774,net_banking,0,174,15.9,7.8,declining,,2,4.8,0,11,1.5,0,false,true,true,budget_android,49.0,ultra_5g,false,entertainment,151.0,true,price_sensitive
2876,middle_aged,male,standard,257.0,1293,net_banking,0,328,,12.7,inactive,11.2,9,106.0,0,30,1.6,1,false,false,false,flagship_android,33.0,moderate_3g,true,entertainment,348.0,false,lost_interest
2877,middle_aged,female,student,71.0,213,debit_card,3,262,16.8,5.2,inactive,48.6,7,20.6,2,27,2.3,14,true,false,true,budget_android,30.0,fast_4g,true,productivity,156.0,false,bad_experience
2878,middle_aged,male,standard,269.0,969,credit_card,0,44,108.5,1.6,inactive,23.0,1,64.7,3,18,4.5,0,true,false,false,multi_device,52.0,ultra_5g,false,news,335.0,true,bad_experience
2879,teen,male,standard,498.0,405,credit_card,1,35,47.0,0.4,inactive,18.0,8,7.0,0,0,4.9,3,true,true,true,budget_android,53.0,ultra_5g,true,entertainment,59.0,true,price_sensitive
2880,young_adult,female,standard,367.0,330,upi,12,199,17.7,0.2,stable,32.9,0,0.0,0,0,2.1,3,false,false,false,mid_android,48.0,fast_4g,true,education,195.0,false,price_sensitive
2881,young_adult,female,student,135.0,580,debit_card,0,172,41.1,3.9,inactive,57.2,0,0.0,0,22,1.1,0,false,true,false,mid_android,27.0,broadband,true,entertainment,29.0,false,bad_experience
2882,young_adult,male,standard,360.0,1300,upi,0,230,6.5,11.5,increasing,67.3,2,24.4,0,10,0.0,1,false,true,false,flagship_android,40.0,broadband,false,mixed,49.0,true,found_alternative
2883,adult,female,basic,129.0,1454,debit_card,1,334,,14.2,declining,57.4,2,9.2,0,29,0.0,1,false,false,false,mid_android,24.0,broadband,true,productivity,132.0,false,price_sensitive
2884,young_adult,male,basic,111.0,572,credit_card,1,27,15.7,2.3,declining,61.4,0,0.0,0,39,4.8,0,false,false,false,mid_android,9.0,moderate_3g,true,entertainment,46.0,false,bad_experience
2885,young_adult,male,premium,535.0,620,debit_card,0,184,8.1,4.8,inactive,25.2,4,74.4,6,31,4.1,11,false,false,true,budget_android,37.0,broadband,true,productivity,219.0,true,bad_experience
2886,young_adult,female,basic,145.0,1700,debit_card,3,218,77.3,5.3,declining,42.4,16,72.6,0,0,0.0,0,false,false,true,budget_android,56.0,slow_2g,false,mixed,291.0,true,bad_experience
2887,adult,female,basic,102.0,677,upi,0,21,65.4,1.1,inactive,,0,0.0,0,19,,1,true,false,false,mid_android,11.0,ultra_5g,false,education,240.0,true,found_alternative
2888,young_adult,female,premium,820.0,266,debit_card,0,68,3.7,0.6,increasing,,2,38.3,0,13,4.3,2,false,false,true,iphone,4.0,ultra_5g,true,productivity,190.0,false,found_alternative
2889,adult,non_binary,free_trial,0.0,788,net_banking,1,65,15.5,4.6,declining,50.2,1,26.3,1,13,1.6,0,false,false,false,desktop,1.0,ultra_5g,false,entertainment,305.0,false,found_alternative
2890,young_adult,male,free_trial,0.0,418,net_banking,0,347,13.2,1.9,declining,34.5,12,11.4,2,47,3.6,2,false,true,true,budget_android,9.0,broadband,false,entertainment,195.0,true,price_sensitive
2891,middle_aged,undisclosed,basic,102.0,352,wallet,13,290,2.6,,inactive,34.6,0,0.0,0,27,0.0,0,false,false,true,flagship_android,24.0,moderate_3g,false,mixed,,true,price_sensitive
2892,teen,female,premium,697.0,1816,credit_card,4,1,3.6,2.1,inactive,39.2,2,26.6,0,20,4.0,6,false,true,false,flagship_android,0.0,fast_4g,false,fitness,301.0,true,price_sensitive
2893,young_adult,female,standard,460.0,1648,debit_card,0,79,0.0,7.1,declining,55.3,0,0.0,0,28,2.1,0,false,false,false,multi_device,0.0,broadband,false,entertainment,9.0,false,price_sensitive
2894,young_adult,male,student,94.0,1536,upi,3,290,26.0,7.9,declining,39.0,2,32.2,6,12,3.1,0,false,false,false,budget_android,,slow_2g,true,education,223.0,true,price_sensitive
2895,senior,male,basic,107.0,130,debit_card,1,281,16.0,12.9,increasing,47.8,9,45.6,0,37,0.0,2,false,false,false,mid_android,29.0,fast_4g,false,education,348.0,true,price_sensitive
2896,adult,male,standard,448.0,651,upi,9,44,4.6,3.6,inactive,50.3,0,0.0,0,14,,2,false,false,false,budget_android,51.0,fast_4g,true,mixed,255.0,true,price_sensitive
2897,middle_aged,male,free_trial,0.0,1514,credit_card,0,352,14.0,1.9,stable,55.4,0,0.0,0,33,3.9,0,true,false,false,ipad,13.0,ultra_5g,false,entertainment,111.0,true,bad_experience
2898,adult,male,standard,391.0,654,credit_card,7,183,,1.0,inactive,51.9,4,20.7,0,24,0.0,0,false,false,true,budget_android,11.0,broadband,false,mixed,335.0,false,price_sensitive
2899,young_adult,female,free_trial,0.0,520,credit_card,0,223,,17.3,increasing,77.1,0,0.0,0,50,3.1,1,false,false,false,multi_device,40.0,fast_4g,true,social,104.0,true,bad_experience
2900,middle_aged,male,premium,995.0,833,net_banking,0,357,6.9,2.1,declining,64.8,1,,6,13,0.0,0,true,true,true,desktop,35.0,ultra_5g,true,entertainment,285.0,true,price_sensitive
2901,senior,undisclosed,student,73.0,1069,wallet,8,152,16.5,2.4,declining,48.3,7,89.8,0,14,1.1,0,true,false,false,budget_android,54.0,slow_2g,true,entertainment,220.0,true,found_alternative
2902,adult,male,free_trial,0.0,1377,debit_card,7,81,6.6,4.0,declining,49.8,2,24.6,1,41,1.9,2,false,true,false,desktop,11.0,broadband,true,news,342.0,true,price_sensitive
2903,young_adult,female,basic,172.0,1646,wallet,0,338,9.1,1.1,inactive,58.8,0,0.0,0,0,4.4,3,false,false,true,flagship_android,,moderate_3g,true,social,17.0,false,lost_interest
2904,middle_aged,male,student,91.0,388,debit_card,1,162,2.2,4.1,declining,9.3,4,32.9,0,5,1.1,3,true,true,true,multi_device,0.0,fast_4g,true,news,232.0,false,lost_interest
2905,adult,male,standard,421.0,1121,debit_card,0,65,27.7,1.6,stable,66.6,0,0.0,0,0,1.4,9,true,false,true,iphone,52.0,fast_4g,true,fitness,37.0,false,found_alternative
2906,young_adult,female,basic,130.0,1331,credit_card,1,283,39.5,9.2,declining,23.2,4,166.5,0,42,0.0,0,false,true,false,iphone,24.0,ultra_5g,false,education,,true,lost_interest
2907,middle_aged,male,free_trial,0.0,469,wallet,0,288,,1.2,inactive,33.4,13,23.2,0,0,3.4,5,false,false,true,multi_device,22.0,slow_2g,true,productivity,166.0,false,price_sensitive
2908,middle_aged,non_binary,free_trial,0.0,776,debit_card,0,274,0.9,21.8,stable,63.3,0,0.0,0,0,1.8,4,false,false,true,budget_android,21.0,fast_4g,true,entertainment,92.0,true,found_alternative
2909,young_adult,male,free_trial,0.0,303,upi,1,17,32.3,4.0,declining,40.6,2,18.7,9,27,0.0,3,false,false,true,mid_android,4.0,fast_4g,true,news,201.0,false,found_alternative
2910,adult,male,basic,146.0,832,upi,0,136,2.3,1.3,increasing,33.9,0,0.0,0,23,,0,true,false,false,mid_android,53.0,fast_4g,true,entertainment,80.0,true,lost_interest
2911,teen,male,student,143.0,1650,upi,2,241,6.3,6.7,declining,49.2,1,17.5,3,0,0.0,4,false,false,true,flagship_android,9.0,fast_4g,false,mixed,98.0,true,lost_interest
2912,young_adult,female,standard,264.0,1586,upi,0,354,17.1,4.0,declining,23.3,0,0.0,0,48,1.5,1,false,false,true,mid_android,56.0,fast_4g,true,entertainment,178.0,true,price_sensitive
2913,senior,female,basic,189.0,1478,upi,0,270,52.0,5.1,stable,19.9,17,35.7,3,39,0.0,8,false,true,false,iphone,15.0,ultra_5g,true,fitness,87.0,false,found_alternative
2914,adult,male,basic,132.0,253,upi,0,174,8.9,2.8,stable,43.6,0,0.0,0,44,1.5,0,false,true,false,budget_android,,moderate_3g,true,productivity,352.0,true,price_sensitive
2915,senior,non_binary,student,97.0,907,credit_card,0,308,23.8,0.3,inactive,59.4,8,75.3,7,3,0.0,0,false,false,false,mid_android,0.0,fast_4g,true,productivity,338.0,true,lost_interest
2916,young_adult,male,basic,133.0,1362,net_banking,0,163,13.3,0.4,stable,5.9,9,91.9,4,49,0.0,5,false,true,false,ipad,43.0,broadband,false,mixed,336.0,true,bad_experience
2917,adult,male,standard,243.0,1154,upi,3,109,24.0,0.8,declining,0.0,2,50.9,0,4,0.0,0,false,true,false,multi_device,55.0,slow_2g,true,productivity,133.0,true,price_sensitive
2918,senior,male,basic,175.0,159,credit_card,3,304,34.8,5.5,inactive,51.6,3,44.2,8,47,0.0,2,false,false,true,budget_android,44.0,ultra_5g,true,fitness,50.0,true,bad_experience
2919,adult,female,standard,291.0,1468,upi,5,132,41.3,3.1,stable,25.4,14,41.7,0,0,0.0,4,true,false,false,iphone,23.0,broadband,true,education,51.0,false,price_sensitive
2920,young_adult,female,student,62.0,941,wallet,0,223,13.0,0.9,declining,66.5,8,2.5,4,0,4.1,3,false,false,false,desktop,26.0,fast_4g,true,mixed,137.0,false,found_alternative
2921,middle_aged,undisclosed,standard,396.0,1608,debit_card,4,169,38.9,3.0,declining,48.0,7,49.5,3,46,2.3,0,true,false,true,budget_android,40.0,ultra_5g,false,entertainment,9.0,true,bad_experience
2922,middle_aged,female,student,91.0,1538,credit_card,0,16,36.6,0.4,declining,3.1,15,173.2,1,23,3.0,6,true,false,false,flagship_android,1.0,broadband,true,fitness,307.0,true,bad_experience
2923,adult,female,basic,147.0,1080,credit_card,0,1,5.9,0.5,declining,15.1,1,160.5,1,0,0.0,0,true,false,false,mid_android,49.0,ultra_5g,true,entertainment,154.0,true,lost_interest
2924,senior,undisclosed,premium,968.0,1482,net_banking,0,322,4.4,2.4,declining,35.6,1,2.9,3,39,2.6,0,false,false,false,budget_android,59.0,broadband,true,entertainment,114.0,true,bad_experience
2925,senior,female,standard,221.0,332,wallet,0,46,57.9,9.0,stable,30.5,0,,0,32,0.0,2,true,false,true,ipad,35.0,moderate_3g,false,entertainment,188.0,false,lost_interest
2926,teen,female,standard,444.0,207,upi,0,240,4.3,9.1,declining,32.9,0,0.0,0,14,4.2,0,false,false,false,budget_android,59.0,fast_4g,true,fitness,61.0,false,bad_experience
2927,middle_aged,undisclosed,basic,138.0,753,net_banking,0,297,0.9,0.9,increasing,53.1,3,57.6,0,0,1.7,0,true,false,true,multi_device,43.0,fast_4g,false,social,264.0,false,found_alternative
2928,teen,male,free_trial,0.0,26,net_banking,2,349,16.2,3.6,inactive,10.9,0,0.0,0,49,2.1,7,true,false,true,desktop,,fast_4g,true,productivity,136.0,false,bad_experience
2929,young_adult,female,student,93.0,936,upi,4,199,43.0,4.4,inactive,35.0,0,0.0,0,29,0.0,0,false,false,false,mid_android,6.0,fast_4g,false,mixed,287.0,false,lost_interest
2930,senior,non_binary,standard,225.0,1734,credit_card,4,189,6.9,,inactive,17.3,15,12.5,0,10,4.1,0,false,false,false,budget_android,3.0,fast_4g,false,mixed,159.0,true,price_sensitive
2931,young_adult,female,standard,228.0,614,credit_card,0,181,5.3,7.7,declining,23.1,4,4.9,5,48,0.0,10,true,true,true,flagship_android,33.0,ultra_5g,true,education,345.0,true,bad_experience
2932,teen,female,standard,498.0,1775,net_banking,1,248,3.8,4.3,stable,29.6,0,0.0,0,0,0.0,0,true,true,true,multi_device,3.0,fast_4g,true,fitness,102.0,false,price_sensitive
2933,middle_aged,female,premium,652.0,1501,upi,6,289,5.2,3.2,increasing,55.1,2,135.5,0,7,2.8,0,false,true,false,budget_android,14.0,broadband,false,education,186.0,false,price_sensitive
2934,senior,male,student,103.0,1637,upi,13,2,1.2,12.0,stable,58.3,1,1.5,3,0,2.9,2,false,false,true,iphone,30.0,fast_4g,true,fitness,5.0,false,price_sensitive
2935,adult,male,free_trial,0.0,460,wallet,0,351,5.3,4.6,stable,0.0,2,54.4,10,49,1.7,8,false,true,false,iphone,13.0,moderate_3g,true,education,218.0,false,price_sensitive
2936,teen,male,standard,265.0,916,upi,3,183,29.9,9.8,increasing,47.1,11,103.8,4,21,3.7,0,false,false,false,budget_android,29.0,moderate_3g,true,education,140.0,false,bad_experience
2937,middle_aged,male,standard,383.0,480,debit_card,5,110,20.5,7.9,declining,51.9,12,37.9,4,39,3.2,0,true,false,false,multi_device,30.0,ultra_5g,true,news,170.0,false,bad_experience
2938,adult,male,standard,332.0,1804,wallet,4,318,10.0,2.4,declining,37.8,0,,0,0,4.2,3,true,false,false,flagship_android,47.0,broadband,false,entertainment,146.0,true,found_alternative
2939,young_adult,male,free_trial,0.0,135,upi,12,285,14.5,5.0,inactive,48.5,5,32.0,1,44,4.4,8,false,true,true,iphone,,broadband,true,productivity,60.0,false,price_sensitive
2940,middle_aged,male,free_trial,0.0,180,credit_card,3,289,11.8,0.4,increasing,35.7,0,0.0,0,17,0.0,0,true,true,false,multi_device,44.0,broadband,false,education,131.0,true,price_sensitive
2941,adult,non_binary,basic,162.0,975,upi,4,130,10.3,0.2,inactive,23.7,3,55.3,9,37,0.0,3,false,false,true,desktop,3.0,moderate_3g,false,education,134.0,true,price_sensitive
2942,adult,female,free_trial,0.0,766,debit_card,0,15,6.5,2.7,increasing,35.4,1,31.5,0,46,4.2,1,true,false,false,desktop,36.0,ultra_5g,false,fitness,135.0,true,found_alternative
2943,senior,female,premium,875.0,1646,credit_card,0,15,,0.7,declining,22.1,20,36.0,5,0,2.8,1,true,false,false,flagship_android,44.0,broadband,true,entertainment,329.0,true,found_alternative
2944,middle_aged,male,student,94.0,1019,credit_card,0,223,12.3,4.6,inactive,30.2,0,0.0,0,28,0.0,1,false,false,true,budget_android,14.0,moderate_3g,true,productivity,342.0,true,bad_experience
2945,young_adult,female,premium,937.0,519,debit_card,0,292,9.6,0.7,inactive,48.4,5,65.6,2,0,4.5,0,false,false,true,flagship_android,,moderate_3g,true,education,133.0,false,found_alternative
2946,young_adult,female,standard,270.0,1554,debit_card,0,14,2.9,0.2,declining,45.1,10,56.6,6,28,0.0,4,true,false,false,budget_android,1.0,fast_4g,true,education,360.0,true,bad_experience
2947,young_adult,male,basic,179.0,655,debit_card,0,38,12.1,2.2,declining,42.0,11,1.1,2,43,3.6,2,false,false,true,multi_device,17.0,fast_4g,true,entertainment,333.0,true,found_alternative
2948,middle_aged,male,student,112.0,1539,debit_card,1,36,35.2,18.5,stable,38.5,0,0.0,0,30,0.0,0,true,true,true,multi_device,53.0,fast_4g,true,education,164.0,false,price_sensitive
2949,middle_aged,female,standard,293.0,954,upi,1,80,1.9,0.1,declining,51.3,2,134.2,0,40,5.0,1,true,true,true,budget_android,34.0,moderate_3g,true,news,362.0,false,found_alternative
2950,middle_aged,male,basic,182.0,913,credit_card,0,113,3.5,0.5,declining,22.5,1,59.6,2,0,2.4,0,false,false,false,mid_android,9.0,fast_4g,true,productivity,113.0,true,lost_interest
2951,young_adult,male,student,60.0,758,debit_card,12,310,1.4,5.0,inactive,78.5,0,0.0,0,0,3.4,1,false,false,false,multi_device,8.0,ultra_5g,true,fitness,24.0,true,price_sensitive
2952,teen,male,student,87.0,1241,credit_card,1,94,14.1,2.3,increasing,28.3,8,70.4,0,36,0.0,1,false,true,false,desktop,27.0,slow_2g,true,entertainment,349.0,true,bad_experience
2953,senior,female,basic,129.0,380,upi,1,243,18.2,2.7,declining,23.3,4,5.7,1,0,,4,false,true,false,mid_android,,ultra_5g,false,productivity,30.0,true,found_alternative
2954,adult,male,basic,135.0,1379,debit_card,0,333,1.4,0.9,increasing,28.0,0,0.0,0,0,0.0,0,false,false,true,mid_android,56.0,ultra_5g,true,productivity,242.0,false,lost_interest
2955,senior,male,basic,148.0,958,wallet,0,235,10.9,2.7,inactive,43.8,10,1.7,3,7,1.2,4,false,false,false,iphone,2.0,ultra_5g,true,productivity,37.0,true,bad_experience
2956,adult,non_binary,standard,284.0,1679,debit_card,6,8,59.0,7.7,stable,39.7,0,0.0,0,11,3.2,3,false,true,true,desktop,46.0,ultra_5g,true,productivity,97.0,true,price_sensitive
2957,young_adult,female,basic,111.0,311,upi,0,210,34.8,0.9,increasing,,0,0.0,0,24,0.0,7,true,false,true,budget_android,11.0,fast_4g,true,fitness,58.0,false,bad_experience
2958,middle_aged,female,standard,221.0,553,upi,0,105,35.8,0.6,declining,39.3,7,30.3,1,11,,7,true,true,true,ipad,11.0,slow_2g,true,entertainment,279.0,true,found_alternative
2959,adult,female,standard,384.0,1083,upi,0,80,37.8,20.4,inactive,26.0,7,204.3,9,0,2.4,0,false,false,false,iphone,14.0,broadband,true,social,321.0,false,lost_interest
2960,adult,male,premium,685.0,1131,upi,1,328,77.2,4.1,declining,53.9,6,50.7,5,36,5.0,0,true,false,true,budget_android,24.0,fast_4g,false,entertainment,296.0,true,bad_experience
2961,adult,undisclosed,student,67.0,1008,debit_card,2,166,6.8,6.7,increasing,22.0,0,0.0,0,44,1.9,0,false,true,false,mid_android,20.0,broadband,true,news,344.0,false,lost_interest
2962,young_adult,male,free_trial,0.0,1107,debit_card,0,71,31.5,7.9,declining,1.3,0,0.0,0,9,3.0,0,false,false,false,iphone,3.0,fast_4g,true,mixed,16.0,false,bad_experience
2963,teen,male,basic,190.0,1568,debit_card,0,171,15.1,0.6,declining,41.1,1,9.8,1,0,4.6,1,true,false,true,budget_android,3.0,fast_4g,true,productivity,336.0,false,found_alternative
2964,young_adult,undisclosed,student,68.0,684,debit_card,0,29,15.8,4.9,inactive,56.5,0,0.0,0,29,4.8,3,false,true,true,desktop,57.0,slow_2g,false,fitness,83.0,false,price_sensitive
2965,senior,female,premium,822.0,328,upi,9,269,1.9,3.0,inactive,32.1,0,0.0,0,24,2.9,4,true,true,false,mid_android,,broadband,false,entertainment,93.0,true,price_sensitive
2966,teen,undisclosed,standard,371.0,1366,debit_card,0,159,48.4,3.4,inactive,34.4,0,0.0,0,1,0.0,1,false,true,false,desktop,38.0,ultra_5g,true,entertainment,118.0,false,price_sensitive
2967,adult,female,premium,899.0,1781,credit_card,2,342,13.7,1.9,declining,45.9,6,,2,25,3.8,3,true,false,false,desktop,53.0,fast_4g,true,education,130.0,true,found_alternative
2968,young_adult,male,free_trial,0.0,1205,net_banking,0,38,23.6,0.2,increasing,52.3,11,4.3,1,45,2.8,0,false,false,false,iphone,25.0,ultra_5g,false,entertainment,343.0,true,bad_experience
2969,young_adult,female,standard,375.0,682,upi,0,215,20.0,3.4,declining,100.0,15,10.8,2,0,0.0,0,false,false,false,mid_android,34.0,fast_4g,true,entertainment,145.0,true,price_sensitive
2970,young_adult,undisclosed,free_trial,0.0,914,upi,0,157,20.3,0.4,stable,26.4,1,,0,17,2.8,2,false,false,false,budget_android,45.0,fast_4g,true,productivity,87.0,false,bad_experience
2971,young_adult,female,student,107.0,476,upi,1,97,52.5,7.4,declining,40.2,4,5.2,0,35,0.0,1,false,false,false,iphone,51.0,fast_4g,true,entertainment,89.0,true,found_alternative
2972,adult,female,premium,915.0,978,upi,0,119,9.9,0.7,declining,52.3,8,24.3,0,15,4.0,0,true,true,false,mid_android,32.0,fast_4g,true,news,274.0,true,found_alternative
2973,adult,male,standard,405.0,656,upi,2,242,127.9,4.8,inactive,45.7,0,0.0,0,43,2.0,0,false,false,false,multi_device,32.0,slow_2g,true,news,352.0,true,bad_experience
2974,adult,female,standard,438.0,444,upi,0,143,17.5,6.1,inactive,48.7,0,0.0,0,48,4.7,0,false,true,true,mid_android,0.0,ultra_5g,true,news,314.0,true,price_sensitive
2975,middle_aged,male,premium,724.0,1358,debit_card,3,132,2.2,1.4,increasing,35.6,1,27.7,3,14,0.0,13,false,false,false,flagship_android,49.0,slow_2g,true,entertainment,193.0,false,lost_interest
2976,young_adult,male,basic,159.0,98,net_banking,13,73,6.3,0.9,declining,72.1,8,18.2,0,0,1.2,0,false,false,false,iphone,15.0,fast_4g,true,fitness,,false,lost_interest
2977,senior,female,standard,273.0,478,net_banking,2,143,7.4,2.9,inactive,39.1,1,21.2,0,22,0.0,1,false,false,false,desktop,2.0,fast_4g,false,education,258.0,true,price_sensitive
2978,adult,male,basic,120.0,274,wallet,1,111,3.1,,inactive,21.1,2,44.9,0,35,2.9,2,false,false,false,ipad,47.0,broadband,true,news,243.0,true,lost_interest
2979,young_adult,male,standard,345.0,302,net_banking,1,59,4.6,0.7,stable,41.5,0,0.0,0,0,0.0,5,false,false,false,mid_android,58.0,broadband,true,mixed,11.0,false,found_alternative
2980,adult,female,premium,821.0,888,upi,0,3,33.6,2.9,inactive,66.5,1,3.3,1,40,,18,false,false,true,iphone,15.0,broadband,true,productivity,353.0,true,price_sensitive
